complex_id,name,district,dong,households,built_ymd,min_area_m2,max_area_m2,min_price_manwon,max_price_manwon,sale_count,lat,lng,url
14404,경남아너스빌(1608-28),서초구,서초동,32,200608,103.18,141.70,184700,195900,16,37.4887406,127.0231357,https://kbland.kr/c/14404
20374,그린월드,서초구,서초동,14,200307,89.46,114.97,108800,115000,0,37.48730000,127.00728000,https://kbland.kr/c/20374
20215,끄레메빌,서초구,서초동,14,200002,256.09,286.00,286100,311200,18,37.4898292,127.0205127,https://kbland.kr/c/20215
29209,다솔,서초구,서초동,12,200412,69.88,93.73,72400,95900,0,37.4811941,127.0095868,https://kbland.kr/c/29209
21056,다우월드,서초구,서초동,17,200304,92.12,116.71,100200,114300,0,37.4880149,127.0312980,https://kbland.kr/c/21056
30829,대경벨로체,서초구,서초동,11,200704,78.32,97.58,91000,111400,0,37.4827709,127.0106515,https://kbland.kr/c/30829
24294,대상파크빌,서초구,서초동,12,200607,101.96,151.31,107100,143800,1,37.4825899,127.0105634,https://kbland.kr/c/24294
12446,대성유니드,서초구,서초동,83,200403,105.85,151.01,197500,219500,6,37.4940556,127.0208161,https://kbland.kr/c/12446
13492,더미켈란,서초구,서초동,67,200505,265.99,328.29,,,10,37.4851150,127.0033161,https://kbland.kr/c/13492
36277,더샵오데움,서초구,서초동,139,200512,122.53,291.60,297500,397500,34,37.4820875,127.009428,https://kbland.kr/c/36277
36056,더샵오데움(105동),서초구,서초동,4,200605,128.03,167.95,,,0,37.4813748,127.0091299,https://kbland.kr/c/36056
50284,더아크리움,서초구,서초동,16,202007,41.22,41.22,,,1,37.4863926,127.003897,https://kbland.kr/c/50284
436012,더클래스(도),서초구,서초동,20,202007,31.17,34.82,,,0,37.4880712,127.0175088,https://kbland.kr/c/436012
1039524,더프레임서초(도시형),서초구,서초동,86,202308,61.84,67.18,,,8,37.4782819,127.0071667,https://kbland.kr/c/1039524
25672,도무스,서초구,서초동,12,200710,261.76,264.58,341000,341000,0,37.4871196,127.0038209,https://kbland.kr/c/25672
31140,동아(도시형),서초구,서초동,62,201504,28.23,47.71,,,3,37.4875813,127.0278774,https://kbland.kr/c/31140
1706,동원베네스트,서초구,서초동,126,200211,105.53,142.48,195000,210000,4,37.4852824,127.0266408,https://kbland.kr/c/1706
15999,두산위브트레지움,서초구,서초동,98,200809,105.77,160.95,240000,275000,6,37.5005174,127.0231520,https://kbland.kr/c/15999
48225,두원에코타운(도),서초구,서초동,26,201603,20.94,37.11,,,0,37.4822207,127.0132383,https://kbland.kr/c/48225
1678,두진한아름,서초구,서초동,42,199509,80.07,114.12,106600,139400,12,37.48967000,127.02293000,https://kbland.kr/c/1678
26181,라파엘로,서초구,서초동,12,200408,117.29,168.68,129900,186300,0,37.4846720,127.0031411,https://kbland.kr/c/26181
44285,래미안리더스원,서초구,서초동,1317,202009,84.03,299.89,307500,495000,242,37.4907776,127.028132,https://kbland.kr/c/44285
14040,래미안서초3차,서초구,서초동,31,200505,212.96,293.14,218300,240000,1,37.4806063,127.0071863,https://kbland.kr/c/14040
36741,래미안서초4차,서초구,서초동,56,200506,112.43,194.24,175000,225000,5,37.4810375,127.0110981,https://kbland.kr/c/36741
13956,래미안서초7차,서초구,서초동,79,200601,119.38,219.48,225000,250000,1,37.4922236,127.0182956,https://kbland.kr/c/13956
15998,래미안서초스위트,서초구,서초동,392,200901,80.10,125.96,257500,310000,51,37.5021793,127.0203594,https://kbland.kr/c/15998
29879,래미안서초에스티지,서초구,서초동,421,201612,85.16,183.93,285000,410000,59,37.4928329,127.0251719,https://kbland.kr/c/29879
32109,래미안서초에스티지S,서초구,서초동,593,201801,111.13,171.74,345000,465000,115,37.4928585,127.0271211,https://kbland.kr/c/32109
28803,로얄파크,서초구,서초동,13,200502,93.53,164.29,109100,160500,0,37.4842039,127.0085408,https://kbland.kr/c/28803
27926,로얄하이츠,서초구,서초동,12,200505,107.03,153.68,120700,152100,1,37.4811790,127.0099376,https://kbland.kr/c/27926
1676,롯데캐슬84.,서초구,서초동,84,200102,121.48,249.80,317500,317500,17,37.49273000,127.01833000,https://kbland.kr/c/1676
12020,롯데캐슬SPA,서초구,서초동,58,200306,207.68,275.29,225000,270000,11,37.49088000,127.02138000,https://kbland.kr/c/12020
13276,롯데캐슬주피터,서초구,서초동,110,200310,110.44,197.29,195000,245000,20,37.4863766,127.0304033,https://kbland.kr/c/13276
14066,롯데캐슬클래식,서초구,서초동,990,200606,94.91,154.90,280000,375000,183,37.5005153,127.0218062,https://kbland.kr/c/14066
45666,루컴즈힐서리풀,서초구,서초동,28,202001,103.58,112.03,,,4,37.4859578,127.003153,https://kbland.kr/c/45666
35385,리안하우스,서초구,서초동,12,200407,140.90,168.88,159200,168300,0,37.4835357,127.0037645,https://kbland.kr/c/35385
18115,마샹스1차,서초구,서초동,17,200310,104.73,135.16,119400,145000,0,37.4807395,127.0101808,https://kbland.kr/c/18115
18853,마샹스2차,서초구,서초동,12,200310,88.83,112.26,99600,113700,0,37.4805749,127.0066666,https://kbland.kr/c/18853
29961,마제스타시티힐스테이트서리풀,서초구,서초동,116,201707,88.02,88.47,200000,200000,3,37.4902675,127.0059581,https://kbland.kr/c/29961
1679,베스트빌라,서초구,서초동,15,199711,141.73,235.62,156800,268800,0,37.4862106,127.0050203,https://kbland.kr/c/1679
25330,벽산서초블루밍,서초구,서초동,19,200801,273.28,365.58,,,9,37.4812312,127.0118590,https://kbland.kr/c/25330
27449,보미리즌빌,서초구,서초동,10,200505,121.21,189.85,125700,125700,1,37.4846536,127.0084444,https://kbland.kr/c/27449
49918,비버리캐슬,서초구,서초동,42,202008,68.58,81.03,,,0,37.4829147,127.0079822,https://kbland.kr/c/49918
1690,삼성서초가든스위트,서초구,서초동,141,200006,236.14,355.48,310000,470000,27,37.4948451,127.0258495,https://kbland.kr/c/1690
1666,삼풍,서초구,서초동,2390,198807,105.63,192.90,330000,447500,192,37.4991789,127.0160332,https://kbland.kr/c/1666
23064,상지리츠빌,서초구,서초동,36,200405,165.92,237.74,190700,190700,0,37.4880211,127.0222066,https://kbland.kr/c/23064
23068,상지리츠빌 서초6차,서초구,서초동,14,200412,151.10,154.87,,,0,37.4834256,127.0027845,https://kbland.kr/c/23068
19905,새티스(1435-2),서초구,서초동,18,200401,75.28,155.02,,,15,37.4846937,127.0240817,https://kbland.kr/c/19905
21421,새티스(1472-21).,서초구,서초동,19,200210,61.47,149.84,68700,153900,0,37.4813775,127.0099689,https://kbland.kr/c/21421
1716,샹보르,서초구,서초동,19,200212,208.76,283.78,230200,341100,3,37.4901898,127.0229586,https://kbland.kr/c/1716
48339,서리풀블레스빌,서초구,서초동,24,201911,33.90,63.87,,,0,37.4854854,127.002539,https://kbland.kr/c/48339
33265,서리풀월드메르디앙레브,서초구,서초동,40,201703,65.58,66.05,,,13,37.4828966,127.0030968,https://kbland.kr/c/33265
18715,서린,서초구,서초동,18,200407,90.23,141.73,109100,148400,0,37.4838317,127.0136000,https://kbland.kr/c/18715
1712,서신,서초구,서초동,48,199512,43.94,72.48,73600,73600,0,37.4817171,127.0053399,https://kbland.kr/c/1712
21075,서초,서초구,서초동,18,200410,62.05,139.12,79100,136300,0,37.4884279,127.0311231,https://kbland.kr/c/21075
21049,서초10차상지리츠빌,서초구,서초동,19,200509,180.30,229.37,274300,282300,18,37.4851354,127.0046614,https://kbland.kr/c/21049
12957,서초1차e-편한세상,서초구,서초동,154,200408,158.86,158.86,262500,262500,7,37.4811809,127.0069413,https://kbland.kr/c/12957
18778,서초1차엔-스위트,서초구,서초동,36,200409,135.54,135.68,164200,171600,12,37.4872236,127.0076076,https://kbland.kr/c/18778
13243,서초2차e-편한세상,서초구,서초동,159,200502,107.20,152.78,217500,247500,5,37.4868389,127.0090148,https://kbland.kr/c/13243
14553,서초3차e-편한세상,서초구,서초동,77,200512,160.08,189.85,235000,255000,7,37.4787634,127.0076969,https://kbland.kr/c/14553
1686,서초3차현대,서초구,서초동,96,199704,101.21,102.63,180000,180000,15,37.4927991,127.0214205,https://kbland.kr/c/1686
23066,서초4차 상지리츠빌,서초구,서초동,17,200412,152.37,184.69,244700,244700,10,37.4829942,127.0026156,https://kbland.kr/c/23066
1670,서초4차현대,서초구,서초동,160,200012,67.04,172.27,150000,270000,10,37.5001449,127.0173437,https://kbland.kr/c/1670
14554,서초5차e-편한세상,서초구,서초동,161,200512,190.30,190.30,267500,267500,4,37.4797323,127.0071866,https://kbland.kr/c/14554
21048,서초8차상지리츠빌,서초구,서초동,18,200606,141.18,165.20,214600,224700,0,37.4837183,127.0033120,https://kbland.kr/c/21048
19833,서초SK뷰,서초구,서초동,47,200606,102.15,165.38,182200,233000,1,37.4862126,127.0073948,https://kbland.kr/c/19833
47707,서초가람,서초구,서초동,10,200501,63.58,124.59,73700,131600,0,37.4850929,127.0245007,https://kbland.kr/c/47707
22976,서초교대e편한세상,서초구,서초동,435,201005,81.47,224.42,255000,377500,83,37.4969374,127.0173745,https://kbland.kr/c/22976
46168,서초그랑자이,서초구,서초동,1446,202106,83.85,192.98,320000,481667,268,37.4891436,127.0259572,https://kbland.kr/c/46168
12274,서초극동스타클래스1,서초구,서초동,90,200308,102.80,218.48,165000,195000,9,37.4878283,127.0228649,https://kbland.kr/c/12274
14301,서초극동스타클래스II,서초구,서초동,60,200609,74.92,130.76,112500,170000,11,37.4886753,127.0228652,https://kbland.kr/c/14301
1700,서초금호어울림,서초구,서초동,84,200112,156.91,185.88,175000,195000,2,37.4786116,127.0068293,https://kbland.kr/c/1700
25545,서초네스피아,서초구,서초동,24,200509,97.81,129.84,106000,149300,0,37.4806809,127.0096388,https://kbland.kr/c/25545
47386,서초노블레스(1560-7),서초구,서초동,7,201407,36.90,102.03,,,0,37.4894273,127.0110308,https://kbland.kr/c/47386
19729,서초노빌리에,서초구,서초동,19,200608,94.48,105.47,109200,116900,0,37.4899117,127.0133504,https://kbland.kr/c/19729
1698,서초녹원,서초구,서초동,35,199706,78.41,148.20,121400,174400,4,37.4925031,127.0172403,https://kbland.kr/c/1698
323996,서초다솔맴버스,서초구,서초동,6,200307,88.00,167.26,,,0,37.4866623,127.0059475,https://kbland.kr/c/323996
23228,서초대림빌라트,서초구,서초동,18,200412,164.13,223.32,215800,242700,8,37.4852045,127.0053841,https://kbland.kr/c/23228
20621,서초대성유니드,서초구,서초동,19,200502,122.25,145.28,180900,180900,1,37.4810068,127.0055189,https://kbland.kr/c/20621
36653,서초대우,서초구,서초동,73,200012,204.38,210.16,220000,220000,4,37.4795399,127.006335,https://kbland.kr/c/36653
25068,서초대우빌라로얄카운티,서초구,서초동,10,199801,236.52,263.82,,,1,37.4847163,127.0019872,https://kbland.kr/c/25068
1677,서초동 동아빌라트,서초구,서초동,19,199701,175.01,242.11,199400,241800,8,37.4951701,127.0193880,https://kbland.kr/c/1677
12170,서초동IPARK,서초구,서초동,115,200309,147.83,233.92,207500,262500,19,37.4854507,127.0230090,https://kbland.kr/c/12170
15815,서초동동일하이빌,서초구,서초동,54,200611,119.85,239.86,150000,177500,5,37.4914453,127.0081850,https://kbland.kr/c/15815
13452,서초동롯데캐슬리버티,서초구,서초동,132,200503,81.94,152.02,180000,240000,1,37.48748000,127.01673000,https://kbland.kr/c/13452
23060,서초동아,서초구,서초동,12,200610,118.82,161.13,125500,171300,1,37.4839152,127.0084994,https://kbland.kr/c/23060
12750,서초동풍림아이원,서초구,서초동,36,200401,135.85,140.71,169200,178200,6,37.4878072,127.0235889,https://kbland.kr/c/12750
13494,서초두산위브2,서초구,서초동,47,200507,136.12,177.68,190900,220100,6,37.4870706,127.0044209,https://kbland.kr/c/13494
35987,서초드림하이츠.,서초구,서초동,10,200303,69.23,132.97,74600,138900,8,37.4875977,127.0219483,https://kbland.kr/c/35987
12018,서초래미안,서초구,서초동,1129,200305,112.73,167.09,265000,337500,130,37.4985281,127.0190387,https://kbland.kr/c/12018
13730,서초래미안5차,서초구,서초동,54,200511,126.94,169.40,,,0,37.4858391,127.0079877,https://kbland.kr/c/13730
13906,서초래미안6차,서초구,서초동,57,200601,126.75,207.45,,,0,37.4857886,127.0073326,https://kbland.kr/c/13906
1710,서초로얄,서초구,서초동,40,200107,75.35,182.78,95800,195500,5,37.48864000,127.01725000,https://kbland.kr/c/1710
20721,서초로얄스위트,서초구,서초동,17,200605,154.05,209.85,208800,208800,0,37.4847750,127.0036033,https://kbland.kr/c/20721
26499,서초로즈힐,서초구,서초동,14,200502,98.61,167.71,114500,184800,0,37.4844114,127.0085720,https://kbland.kr/c/26499
26329,서초롯데캐슬프레지던트,서초구,서초동,280,201411,111.05,187.11,290000,332500,38,37.4969120,127.0197384,https://kbland.kr/c/26329
22567,서초리젠,서초구,서초동,18,200811,134.93,170.16,159300,190300,0,37.4842703,127.0197453,https://kbland.kr/c/22567
15354,서초벽산블루밍,서초구,서초동,60,200607,105.25,164.92,192500,220000,1,37.4858697,127.0257399,https://kbland.kr/c/15354
37906,서초블레스.,서초구,서초동,16,201706,56.84,98.61,62600,113700,1,37.4843527,127.0093364,https://kbland.kr/c/37906
48740,서초블리스,서초구,서초동,23,202002,47.95,81.22,58400,85100,4,37.4858555,127.0299849,https://kbland.kr/c/48740
1688,서초삼성래미안,서초구,서초동,299,200105,108.06,191.27,240000,285000,56,37.4931794,127.0194705,https://kbland.kr/c/1688
26695,서초삼원그린빌,서초구,서초동,12,200412,129.23,129.23,131300,131300,3,37.4809850,127.0093635,https://kbland.kr/c/26695
23065,서초상지리츠빌,서초구,서초동,18,200404,206.89,227.16,228600,288100,5,37.4841048,127.0031938,https://kbland.kr/c/23065
20660,서초상지리츠빌1차,서초구,서초동,19,200204,161.90,221.41,204800,273900,1,37.4828627,127.0022832,https://kbland.kr/c/20660
23067,서초상지리츠빌5차,서초구,서초동,12,2004.09,179.99,231.86,202100,283900,7,37.4833173,127.0027633,https://kbland.kr/c/23067
23113,서초상지리츠빌7차,서초구,서초동,14,200512,237.30,237.44,,,2,37.4833409,127.0023673,https://kbland.kr/c/23113
39089,서초센트럴아이파크,서초구,서초동,318,202008,104.92,107.07,220000,220000,85,37.4870073,127.0116499,https://kbland.kr/c/39089
21575,서초스위트빌,서초구,서초동,17,200308,100.96,101.19,,,0,37.4862193,127.0063206,https://kbland.kr/c/21575
14557,서초신원아침도시2차,서초구,서초동,88,200512,105.80,105.80,177500,177500,25,37.4842896,127.0242566,https://kbland.kr/c/14557
13948,서초쌍용플래티넘,서초구,서초동,109,200603,45.36,107.89,79000,132500,29,37.4841138,127.0171693,https://kbland.kr/c/13948
1717,서초아크빌,서초구,서초동,31,200302,256.73,271.38,296000,377800,3,37.4906276,127.0127530,https://kbland.kr/c/1717
1028885,서초아트래디앙,서초구,서초동,24,202305,60.74,102.17,,,45,37.486794,127.0107921,https://kbland.kr/c/1028885
1083486,서초아트빌.,서초구,서초동,16,200312,42.47,98.21,74200,106100,0,37.4871771,127.0264357,https://kbland.kr/c/1083486
24786,서초에버빌.,서초구,서초동,11,200307,90.29,150.00,103800,149300,0,37.4853443,127.0308802,https://kbland.kr/c/24786
20332,서초에지앙,서초구,서초동,19,200611,108.49,208.45,96300,129600,4,37.4949306,127.0209291,https://kbland.kr/c/20332
25987,서초엔-스위트2차,서초구,서초동,18,200412,122.79,124.64,149400,154800,0,37.4865295,127.0065086,https://kbland.kr/c/25987
30715,서초연우,서초구,서초동,19,201504,62.11,113.46,70400,118600,0,37.4814490,127.0056035,https://kbland.kr/c/30715
12021,서초예성그린,서초구,서초동,36,200308,49.69,123.77,60600,133300,6,37.4934811,127.0178268,https://kbland.kr/c/12021
13907,서초오로라,서초구,서초동,18,200407,81.37,177.07,94700,182800,4,37.4866897,127.0084175,https://kbland.kr/c/13907
19801,서초우방유쉘,서초구,서초동,49,200607,81.52,141.52,126400,183700,10,37.4898033,127.0111581,https://kbland.kr/c/19801
37800,서초웰하우스,서초구,서초동,12,201705,33.01,49.11,,,0,37.4814586,127.0053251,https://kbland.kr/c/37800
30436,서초자연인,서초구,서초동,29,201304,26.78,54.66,23000,37400,3,37.4872190,127.0276447,https://kbland.kr/c/30436
33332,서초자연인(도),서초구,서초동,29,201211,30.72,132.94,23600,46200,6,37.4872557,127.0277346,https://kbland.kr/c/33332
14031,서초자이,서초구,서초동,184,200604,106.97,184.32,200000,275000,20,37.4849852,127.0201091,https://kbland.kr/c/14031
312975,서초자이르네,서초구,서초동,67,202208,66.21,109.91,,,0,37.4825573,127.0134365,https://kbland.kr/c/312975
20962,서초지웰,서초구,서초동,60,200512,112.46,112.46,190000,190000,1,37.4842021,127.0137195,https://kbland.kr/c/20962
13321,서초캐슬,서초구,서초동,19,200309,138.13,145.26,152000,162800,1,37.49091100,127.01321300,https://kbland.kr/c/13321
26213,서초코아,서초구,서초동,15,200309,79.87,109.88,86500,115100,2,37.4803150,127.0111361,https://kbland.kr/c/26213
1708,서초타워씨티빌(선경),서초구,서초동,19,199610,167.46,228.83,172700,251600,8,37.4999865,127.0243238,https://kbland.kr/c/1708
12197,서초태동스위트,서초구,서초동,17,200108,46.67,130.85,102900,133200,0,37.49387000,127.01816000,https://kbland.kr/c/12197
25290,서초트레져,서초구,서초동,14,200512,236.78,245.69,223600,223600,6,37.4842964,127.0034740,https://kbland.kr/c/25290
29882,서초푸르지오써밋,서초구,서초동,907,201706,80.96,160.83,312500,410000,172,37.5013479,127.0211506,https://kbland.kr/c/29882
27101,서초프라임빌,서초구,서초동,10,200407,115.69,144.63,,,0,37.4895960,127.0133093,https://kbland.kr/c/27101
346219,서초프라임헤센,서초구,서초동,55,202101,73.95,91.03,,,12,37.4896776,127.0208993,https://kbland.kr/c/346219
25431,서초프레스턴-1,서초구,서초동,18,200509,247.69,258.73,350600,350600,0,37.4882916,127.0071072,https://kbland.kr/c/25431
25432,서초프레스턴-2,서초구,서초동,12,200604,154.74,207.90,200400,234100,0,37.4884262,127.0070376,https://kbland.kr/c/25432
33410,서초프레스티지,서초구,서초동,28,201703,47.85,92.17,85800,129000,16,37.4874885,127.0275507,https://kbland.kr/c/33410
1669,서초한빛삼성,서초구,서초동,264,199911,84.96,140.87,149000,245000,11,37.4884061,127.0078633,https://kbland.kr/c/1669
25414,서초한양수자인,서초구,서초동,24,201312,75.34,103.08,113400,130300,3,37.4874420,127.0273704,https://kbland.kr/c/25414
1689,서초한일,서초구,서초동,86,199710,76.82,108.87,137000,175000,12,37.49433000,127.02118000,https://kbland.kr/c/1689
1696,서초현대,서초구,서초동,299,199911,72.72,144.29,160000,242500,36,37.4910209,127.0199511,https://kbland.kr/c/1696
1697,서초현대리츠빌,서초구,서초동,44,200111,201.76,294.17,235600,423900,0,37.4869479,127.0297514,https://kbland.kr/c/1697
14555,서초현대홈타운,서초구,서초동,68,200506,110.27,155.73,165000,225000,12,37.4886282,127.0053501,https://kbland.kr/c/14555
1715,서초힐하우스,서초구,서초동,15,200209,112.21,133.40,117900,130100,0,37.4888993,127.0205442,https://kbland.kr/c/1715
21002,수광빌라트.,서초구,서초동,12,199612,162.72,228.36,158400,212600,14,37.4936358,127.0188525,https://kbland.kr/c/21002
426723,스타시드(도),서초구,서초동,8,202107,62.45,69.57,,,0,37.4892547,127.0115057,https://kbland.kr/c/426723
20213,신구블레스벨리,서초구,서초동,10,200209,117.79,165.18,131700,187700,0,37.4880057,127.0073937,https://kbland.kr/c/20213
12830,신원아침도시,서초구,서초동,40,200408,98.44,103.50,129400,149200,14,37.4845174,127.0234621,https://kbland.kr/c/12830
1672,아남,서초구,서초동,166,199001,92.08,103.18,200000,212500,12,37.4930107,127.0207937,https://kbland.kr/c/1672
22104,아이파크빌,서초구,서초동,66,200109,194.71,298.07,250000,330000,4,37.4813996,127.0083065,https://kbland.kr/c/22104
24738,애지앙,서초구,서초동,16,200308,68.65,114.92,73400,110000,0,37.4806783,127.0103964,https://kbland.kr/c/24738
49274,에비앙하우스(도),서초구,서초동,16,201701,25.48,51.26,,,1,37.4812126,127.0058987,https://kbland.kr/c/49274
20715,엘리제,서초구,서초동,10,200505,83.51,113.33,90200,116200,0,37.4811630,127.0101752,https://kbland.kr/c/20715
22482,예림,서초구,서초동,16,200305,58.49,98.17,102200,110800,1,37.4845466,127.0096557,https://kbland.kr/c/22482
27993,옥스포드빌,서초구,서초동,11,200307,83.42,105.67,96400,108100,0,37.4861881,127.0055520,https://kbland.kr/c/27993
32270,옥스포드빌2차.,서초구,서초동,7,200401,49.51,104.13,,,0,37.4853266,127.0059705,https://kbland.kr/c/32270
44512,와이에이치빌리지,서초구,서초동,20,201812,24.72,37.74,,,0,37.4896532,127.0201448,https://kbland.kr/c/44512
1673,우성(5차),서초구,서초동,408,199806,74.48,167.83,185000,275000,47,37.4945023,127.0268943,https://kbland.kr/c/1673
13173,우정에쉐르,서초구,서초동,77,200409,32.60,102.78,96500,127500,15,37.48464000,127.02851500,https://kbland.kr/c/13173
1707,월드메르디앙(1549-3),서초구,서초동,44,200210,159.41,225.43,195900,250300,14,37.4903033,127.0106087,https://kbland.kr/c/1707
1703,월드메르디앙(1634-9),서초구,서초동,37,200209,152.81,181.07,214100,247400,25,37.49193100,127.02216700,https://kbland.kr/c/1703
12851,월드메르디앙오페라하우스,서초구,서초동,47,200409,173.80,221.69,229300,235500,27,37.48141000,127.01395000,https://kbland.kr/c/12851
1682,월드빌라트,서초구,서초동,19,199701,281.06,453.71,,,11,37.4856652,127.0055250,https://kbland.kr/c/1682
1674,유원서초,서초구,서초동,590,199311,105.80,105.86,272500,272500,53,37.4961545,127.0185835,https://kbland.kr/c/1674
12286,장미,서초구,서초동,18,200106,75.44,140.21,89500,133900,2,37.4851590,127.0313575,https://kbland.kr/c/12286
1683,장복엘리트타운,서초구,서초동,18,199309,156.72,249.47,163700,250300,4,37.485924,127.0048823,https://kbland.kr/c/1683
20238,진성그린,서초구,서초동,12,200210,38.01,107.16,41900,105300,0,37.4804870,127.0080020,https://kbland.kr/c/20238
1668,진흥,서초구,서초동,615,197908,107.50,172.16,313333,408333,68,37.4973503,127.0226213,https://kbland.kr/c/1668
1695,초원현대,서초구,서초동,48,199811,87.93,124.63,141800,149900,7,37.4850783,127.0193842,https://kbland.kr/c/1695
30792,칼리아빌.,서초구,서초동,10,200704,93.41,135.03,110200,138600,20,37.4876235,127.0209905,https://kbland.kr/c/30792
1684,트라움하우스2차,서초구,서초동,19,199609,293.26,293.88,,,0,37.4858521,127.0020399,https://kbland.kr/c/1684
21060,트라움하우스3차,서초구,서초동,19,200202,345.03,393.61,,,4,37.4861917,127.0027704,https://kbland.kr/c/21060
21061,트라움하우스5차,서초구,서초동,18,2003,322.53,466.67,,,3,37.4864838,127.0032188,https://kbland.kr/c/21061
347066,파크힐스1,서초구,서초동,16,201710,40.03,42.75,,,0,37.4860103,127.0036486,https://kbland.kr/c/347066
347067,파크힐스2,서초구,서초동,16,201710,40.03,42.75,,,0,37.486037,127.0034774,https://kbland.kr/c/347067
1098818,팬타트럼1단지(도시형),서초구,서초동,34,201903,38.02,64.09,,,0,37.4882854,127.0107508,https://kbland.kr/c/1098818
1098817,팬타트럼2단지(도시형),서초구,서초동,30,201902,36.03,53.66,,,0,37.4885334,127.0108193,https://kbland.kr/c/1098817
21272,한성,서초구,서초동,19,200301,112.99,141.36,121700,150600,0,37.4867838,127.0078169,https://kbland.kr/c/21272
12721,한승미메이드,서초구,서초동,18,200408,92.63,142.36,100300,148700,1,37.4836579,127.0197925,https://kbland.kr/c/12721
1691,한신(플러스타운),서초구,서초동,194,200112,113.63,147.27,200000,220000,2,37.4824822,127.0138438,https://kbland.kr/c/1691
499537,해오름빌(도),서초구,서초동,12,201208,23.04,85.27,,,0,37.4878996,127.0057294,https://kbland.kr/c/499537
23771,햄튼코트,서초구,서초동,19,200412,164.34,205.33,198200,216400,1,37.4839850,127.0201108,https://kbland.kr/c/23771
42766,헤센파크힐,서초구,서초동,102,201807,32.22,54.58,,,0,37.4911742,127.0224866,https://kbland.kr/c/42766
1675,현대,서초구,서초동,413,198912,91.52,109.44,180000,237000,27,37.4859415,127.0235227,https://kbland.kr/c/1675
23404,현대빌리지,서초구,서초동,13,200510,132.29,156.66,166700,176800,3,37.4915470,127.0171171,https://kbland.kr/c/23404
1685,현대서초빌라트(1495-1),서초구,서초동,19,199406,195.69,255.70,235700,357100,5,37.4855796,127.0017834,https://kbland.kr/c/1685
1687,현대서초빌라트(1497-18),서초구,서초동,11,199705,289.31,291.84,,,1,37.4863154,127.0035489,https://kbland.kr/c/1687
22987,현대임페리움,서초구,서초동,15,200412,140.15,190.22,,,0,37.4901105,127.0220889,https://kbland.kr/c/22987
20159,화원그랑빌,서초구,서초동,37,200207,70.31,136.84,95300,142100,0,37.4875006,127.0084068,https://kbland.kr/c/20159
28959,서초포레스타3단지,서초구,신원동,482,201406,82.02,155.43,160000,202500,51,37.4548534,127.0589887,https://kbland.kr/c/28959
28960,서초포레스타5단지,서초구,신원동,547,201405,80.40,154.33,157500,225000,54,37.4515241,127.0571407,https://kbland.kr/c/28960
29664,서초포레스타6단지,서초구,신원동,585,201504,86.35,121.75,170000,192500,12,37.449807,127.0555354,https://kbland.kr/c/29664
27988,서초포레스타7단지,서초구,신원동,310,201310,87.67,123.42,160000,192500,22,37.4493007,127.0567356,https://kbland.kr/c/27988
28230,힐스테이트서초젠트리스,서초구,신원동,256,201501,114.32,153.03,200000,240000,25,37.4562845,127.0576571,https://kbland.kr/c/28230
382058,강남월드메르디앙프레스티지,서초구,양재동,29,202211,48.41,57.00,,,15,37.4843664,127.0362863,https://kbland.kr/c/382058
28731,경희궁,서초구,양재동,10,200111,86.73,95.33,93000,107000,0,37.4697787,127.0402722,https://kbland.kr/c/28731
34773,광정,서초구,양재동,11,200404,34.49,89.71,41700,85900,0,37.4839746,127.0403997,https://kbland.kr/c/34773
1736,그린씨티.,서초구,양재동,11,200303,96.36,154.45,110600,118800,0,37.4709251,127.0449717,https://kbland.kr/c/1736
23216,금강,서초구,양재동,19,200302,98.56,197.50,98100,107200,0,37.4673450,127.0446103,https://kbland.kr/c/23216
1734,금일,서초구,양재동,10,200208,68.89,119.65,79300,108600,0,37.4825200,127.0414321,https://kbland.kr/c/1734
18690,길명오퍼스,서초구,양재동,19,200502,88.93,176.88,99800,117900,0,37.4824749,127.0396821,https://kbland.kr/c/18690
42606,노블하우스.,서초구,양재동,15,200103,63.36,81.89,73700,93600,0,37.4698983,127.0405851,https://kbland.kr/c/42606
1732,누리빌.,서초구,양재동,10,200205,87.96,89.17,86700,94200,0,37.4702880,127.0486540,https://kbland.kr/c/1732
24482,뉴현대,서초구,양재동,14,199206,85.55,144.65,105700,153800,0,37.4732595,127.0450551,https://kbland.kr/c/24482
19354,다원,서초구,양재동,12,200212,57.27,95.51,92700,115000,0,37.46944000,127.04401000,https://kbland.kr/c/19354
37034,대흥.,서초구,양재동,16,200209,50.14,118.55,,,1,37.4831925,127.0408274,https://kbland.kr/c/37034
24283,동원,서초구,양재동,11,200109,95.21,96.85,,,0,37.4671523,127.0441832,https://kbland.kr/c/24283
19650,동원그린.,서초구,양재동,11,200205,85.30,90.50,87100,93000,1,37.46821000,127.04577000,https://kbland.kr/c/19650
21310,드림팰리스101동,서초구,양재동,34,200407,80.63,134.14,89600,114700,1,37.4822877,127.0416725,https://kbland.kr/c/21310
344998,런던빌양재,서초구,양재동,16,202101,32.36,33.13,,,0,37.4721012,127.0499885,https://kbland.kr/c/344998
48716,리시본하우스,서초구,양재동,27,202005,33.82,67.67,52700,89300,6,37.4811166,127.0386899,https://kbland.kr/c/48716
28119,리젠시,서초구,양재동,10,200105,77.91,80.89,84100,89400,2,37.4722136,127.0494436,https://kbland.kr/c/28119
23735,리치스.,서초구,양재동,19,201111,100.01,100.75,113200,120500,0,37.4714115,127.0471814,https://kbland.kr/c/23735
